ticket_id,ticket_number,asset_id,asset_id_source,asset_code,issue_type,current_repair_date,current_resolution_hours,mapping_confidence,verification_decision,asset_historical_baseline_hours,baseline_source,baseline_confidence,baseline_history_type,baseline_sample_size,faster_percentage,recent_repeat_count_90d,days_since_previous_repair,explanation,baseline_method,baseline_version,evaluated_at
36a40325-baf0-48bd-2f2f-a612a265adc3,VISH-25-10-0277,63478105-cb45-42c7-a539-896abd5618d4,mapped,VH-FN-B42-0002,Electrical Issues,2025-10-05 21:47:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
4f665432-00ea-bd48-1e0d-5295a8d5143c,VISH-25-10-0278,,,,Cleaning Issues,2025-10-05 21:48:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
7611c5ad-a10a-6498-8240-5dd57102a83a,VISH-25-10-0279,,,,RO Water Issues,2025-10-05 21:49:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
238c890d-5faa-10e2-b209-0bc3e6b4e85c,VISH-25-10-0280,,,,Washing machine Issue,2025-10-07 05:38:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
65a008e5-41ea-54a8-5942-f4ddae4ca21a,VISH-25-10-0281,,,,Furniture,2025-10-08 02:21:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
207d4f79-ca3b-81d7-a278-ccadd9a91e9e,VISH-25-10-0282,,,,Washing machine Issue,2025-10-15 09:56:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
582213a7-6b49-1557-034d-3a32966dd4cb,VISH-25-10-0283,,,,RO Water Issues,2025-10-25 10:57:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
47d3316d-9540-1d59-ba29-32ee477f1e8a,VISH-26-02-0284,,,,Cleaning Issues,2026-02-17 22:42:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
ffc10678-e45d-21f8-0d52-0e877f6f9077,VISH-26-02-0285,,,,Other,2026-02-24 01:29:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
37a08cad-31d2-3601-42de-28737d8758e3,VISH-26-03-0286,,,,Other,2026-03-05 05:47:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
