entity_id,risk_score,risk_level,anomaly_score,flags,explanation
272f0d92-688b-090a-9859-a3de84de0135,17.9,Low,0.401,repeated_issue,Repeated issue at this location
5a4e7d25-05b9-6a79-7ddc-7b359e089390,17.9,Low,0.401,repeated_issue,Repeated issue at this location
5d341a5d-b7e7-4e8d-97fb-bf57a2426652,17.6,Low,0.388,repeated_issue,Repeated issue at this location
dc7afc7b-d90e-4653-bc2a-9c1262ca0c1a,17.6,Low,0.387,repeated_issue,Repeated issue at this location
88d0ee33-24c8-7df3-99f7-e0ebe4944d5a,17.5,Low,0.378,repeated_issue,Repeated issue at this location
5a806119-bcc5-dd17-0b34-2c6d43730967,17.5,Low,0.378,repeated_issue,Repeated issue at this location
1f565fcf-6704-cd24-9d04-ce41596e686b,17.5,Low,0.378,repeated_issue,Repeated issue at this location
981845c3-de7f-01af-fbd2-1d8f8eaaaf12,17.5,Low,0.378,repeated_issue,Repeated issue at this location
1a7d2c07-ed92-50de-9fd4-a47975486039,17.5,Low,0.378,repeated_issue,Repeated issue at this location
d1e7f60a-9d05-726a-a8b0-538f18fede55,17.5,Low,0.378,repeated_issue,Repeated issue at this location
7545e4b6-686a-973a-8b96-a070810bcf6c,17.5,Low,0.378,repeated_issue,Repeated issue at this location
5ad350b1-43d9-ac0f-dd39-728313359724,17.5,Low,0.378,repeated_issue,Repeated issue at this location
2008a447-537c-97dd-76c3-728d01af7ce0,17.5,Low,0.378,repeated_issue,Repeated issue at this location
2935d7db-7d58-825a-bfec-a0b93ff63808,17.5,Low,0.378,repeated_issue,Repeated issue at this location
fd823c3e-804b-7a88-c6b4-51593d82b7b0,17.5,Low,0.378,repeated_issue,Repeated issue at this location
2c7741ed-97b5-0165-0f07-2e10816d9a48,17.5,Low,0.378,repeated_issue,Repeated issue at this location
4a7cba5b-f7b2-5372-cd73-0e5495f0a9b6,17.5,Low,0.378,repeated_issue,Repeated issue at this location
badc7044-7f80-d9df-7839-fa0827ce90fc,17.5,Low,0.378,repeated_issue,Repeated issue at this location
e91ac47d-4cbe-de7c-f430-80c2266996ea,17.5,Low,0.378,repeated_issue,Repeated issue at this location
a9138e2c-ea04-8bab-0d93-2eb03f39b99f,17.5,Low,0.378,repeated_issue,Repeated issue at this location
10a7e9c6-a89d-2ded-8da9-bfd9677184fd,17.5,Low,0.378,repeated_issue,Repeated issue at this location
8c637cf9-d7b1-4183-4b29-eb5d08c1eaca,17.5,Low,0.378,repeated_issue,Repeated issue at this location
633c9c62-52a8-6252-ebe4-e07c4157da6e,17.5,Low,0.378,repeated_issue,Repeated issue at this location
1297c3c4-025b-4f26-c633-718fc36ed0ee,17.4,Low,0.202,repeated_issue,Repeated issue at this location
b558cf98-8867-7e04-f928-35170d57165f,17.2,Low,0.36,repeated_issue,Repeated issue at this location
09f891e4-800a-9466-9d6d-901b91280d4b,17.2,Low,0.36,repeated_issue,Repeated issue at this location
bf4a8b4c-b0db-1345-9092-67061e46a1ab,17.2,Low,0.36,repeated_issue,Repeated issue at this location
484162ef-a628-3ed5-b066-49a041d48726,17.2,Low,0.36,repeated_issue,Repeated issue at this location
becea167-181c-ea20-98a5-e457e3fc2077,17.2,Low,0.36,repeated_issue,Repeated issue at this location
8c8d2825-6b75-cb1c-1b01-99a5cc58e3b6,17.2,Low,0.36,repeated_issue,Repeated issue at this location
99709500-2777-735a-b86f-11644a31d6b3,17.2,Low,0.36,repeated_issue,Repeated issue at this location
6af2a08f-b861-2815-6c81-3e37eb606bd7,17.2,Low,0.36,repeated_issue,Repeated issue at this location
6985c2d7-c75e-0aa7-fdba-4e611259d164,17.2,Low,0.36,repeated_issue,Repeated issue at this location
22d47b77-1bc2-30a2-8c9d-79b6a8fa7adb,17.2,Low,0.36,repeated_issue,Repeated issue at this location
5faf0ee5-1b3e-2151-d131-ee42ecb6ab7b,17.2,Low,0.36,repeated_issue,Repeated issue at this location
badb3cb0-39fe-9836-946b-e258a03bbf6a,17.2,Low,0.36,repeated_issue,Repeated issue at this location
40b92aa1-6736-3e4f-b6d7-6d7e200a4263,17.2,Low,0.36,repeated_issue,Repeated issue at this location
42672831-9a59-a059-dc72-3c065189a994,17.2,Low,0.36,repeated_issue,Repeated issue at this location
2c519828-7cf5-d70d-4cb1-52e00a8334cc,17.2,Low,0.36,repeated_issue,Repeated issue at this location
2d3ab790-25d2-0d83-666a-ee73e9ea2cb9,17.2,Low,0.36,repeated_issue,Repeated issue at this location
f40e33ee-142d-488a-db13-058960c1e4af,17.2,Low,0.568,,
86d13ed1-e5d1-ddae-17c2-f840db540052,17.2,Low,0.36,repeated_issue,Repeated issue at this location
8474a0ad-d852-096f-e93b-550654ed63ee,17.2,Low,0.36,repeated_issue,Repeated issue at this location
f68ef872-15fe-196e-0870-d005777d5740,17.2,Low,0.36,repeated_issue,Repeated issue at this location
5fb582ea-e39e-7894-bad2-0690b24e5372,17.2,Low,0.36,repeated_issue,Repeated issue at this location
8a767531-6242-8f65-d47b-13865f23a709,17.2,Low,0.36,repeated_issue,Repeated issue at this location
bd5b38ff-32d9-4213-b0a7-c9fb8fbbbdc2,17.1,Low,0.352,repeated_issue,Repeated issue at this location
e7cfc06b-7da6-4d99-969d-c03e52298b47,17.0,Low,0.35,repeated_issue,Repeated issue at this location
8a38d58b-7f4d-4e91-a87b-017f2c0084a3,16.9,Low,0.12,repeated_issue,Repeated issue at this location
14f23ec9-b24c-6439-37b3-f63e288a2e83,16.9,Low,0.12,repeated_issue,Repeated issue at this location
04e35aca-0eb1-f869-0612-b0f9095d955a,16.9,Low,0.12,repeated_issue,Repeated issue at this location
ea46b250-7c89-56bc-6da1-73cddb149d51,16.9,Low,0.344,repeated_issue,Repeated issue at this location
3bc479ca-6d81-09b6-6ecb-30ec2cf68781,16.9,Low,0.344,repeated_issue,Repeated issue at this location
0ccf2132-aaa6-a3d2-640d-87700fd8d69c,16.9,Low,0.344,repeated_issue,Repeated issue at this location
41b155ae-0f70-9866-7ebd-1596f05e95c4,16.9,Low,0.344,repeated_issue,Repeated issue at this location
16824e25-1f75-89a0-9bc8-1d0749eccfa8,16.9,Low,0.344,repeated_issue,Repeated issue at this location
41d3cf70-f318-b786-4010-902e3fd05280,16.9,Low,0.344,repeated_issue,Repeated issue at this location
8e402122-6b6b-6fc7-cace-ed00f0853c59,16.9,Low,0.344,repeated_issue,Repeated issue at this location
61d44faa-d7f1-67a8-b8fe-8dda77dcc66c,16.9,Low,0.344,repeated_issue,Repeated issue at this location
fb2a8321-828e-f0b6-2f8e-4edc9a9f8bc0,16.9,Low,0.344,repeated_issue,Repeated issue at this location
645aeafa-c16f-4cfc-0e99-6cf755a10311,16.9,Low,0.344,repeated_issue,Repeated issue at this location
d5031f98-f842-6fdf-1a2c-2c56422aad19,16.9,Low,0.12,repeated_issue,Repeated issue at this location
509bb2c0-5ae3-facc-e3a2-d883e7bc3899,16.9,Low,0.12,repeated_issue,Repeated issue at this location
8e13a3cb-24ca-2eab-a37c-d0550bcd342a,16.9,Low,0.12,repeated_issue,Repeated issue at this location
95f8cf49-fc82-79cb-a2e0-c4fb2da6992f,16.9,Low,0.12,repeated_issue,Repeated issue at this location
67c6eb85-b7d3-687e-b269-33e78554a2fe,16.9,Low,0.12,repeated_issue,Repeated issue at this location
117f9f22-b73f-e9dd-8f22-c26ca7f4570d,16.9,Low,0.344,repeated_issue,Repeated issue at this location
37b44064-8cea-80be-279a-6cf16d20c97c,16.9,Low,0.12,repeated_issue,Repeated issue at this location
09c5b0a5-24b7-28fb-288c-8469809c38fe,16.9,Low,0.344,repeated_issue,Repeated issue at this location
54541597-831f-7957-88dd-62cedd74b747,16.9,Low,0.344,repeated_issue,Repeated issue at this location
473cffe2-6679-00f5-c199-450fca59dda6,16.9,Low,0.12,repeated_issue,Repeated issue at this location
b6d17344-d2da-e8d7-812e-f76c7a390e58,16.9,Low,0.344,repeated_issue,Repeated issue at this location
33131087-1090-40d4-9806-6c96010d12a8,16.8,Low,0.338,repeated_issue,Repeated issue at this location
37c4d587-a13a-a523-828b-8c1c3f47c6e5,16.6,Low,0.322,repeated_issue,Repeated issue at this location
62d4d454-72a1-4a9c-bf74-5e76d38d73a1,16.6,Low,0.322,repeated_issue,Repeated issue at this location
df177e35-34fa-282b-99e3-d357ab89c159,16.6,Low,0.322,repeated_issue,Repeated issue at this location
752c8d81-bc98-42db-d215-788d17dba6eb,16.6,Low,0.322,repeated_issue,Repeated issue at this location
7db38434-5d5c-80cd-e524-00e52d3546e6,16.6,Low,0.322,repeated_issue,Repeated issue at this location
5a925b9c-d1f8-0566-47d4-8ed4dd46dbb8,16.6,Low,0.322,repeated_issue,Repeated issue at this location
2e931b7a-d306-ca07-b025-a6de8424a0ef,16.6,Low,0.322,repeated_issue,Repeated issue at this location
50c923c5-a984-3119-6443-cfa0e8805482,16.6,Low,0.322,repeated_issue,Repeated issue at this location
cb8c9894-64d9-69dd-3677-6f430d882b79,16.6,Low,0.322,repeated_issue,Repeated issue at this location
ad41337b-a0e9-0cf0-1699-b242bd846869,16.6,Low,0.322,repeated_issue,Repeated issue at this location
070592e9-2623-5baa-060d-4ec50c858f8a,16.6,Low,0.322,repeated_issue,Repeated issue at this location
97309cb0-0ca8-b857-156e-e16a7dc4efd2,16.6,Low,0.322,repeated_issue,Repeated issue at this location
66204206-a7b6-515d-6da6-70b6ff4e2312,16.6,Low,0.322,repeated_issue,Repeated issue at this location
807d886e-74a3-8db1-e062-0491b7e0026f,16.6,Low,0.322,repeated_issue,Repeated issue at this location
e54040bc-7aed-d0df-3aa7-bed6b9f9f947,16.6,Low,0.322,repeated_issue,Repeated issue at this location
524eeb41-a60a-79da-43ac-8bc88c3c896d,16.6,Low,0.322,repeated_issue,Repeated issue at this location
29997340-f115-502b-0d6c-7637b887e4dc,16.6,Low,0.322,repeated_issue,Repeated issue at this location
8d934583-ba12-2b81-3728-458a50b91869,16.6,Low,0.322,repeated_issue,Repeated issue at this location
14d0b195-1ffe-975f-40ea-5fe1145df246,16.6,Low,0.322,repeated_issue,Repeated issue at this location
08f019f5-aa34-6393-259c-8e382deecf44,16.6,Low,0.322,repeated_issue,Repeated issue at this location
5ffb0b10-ca2c-0d93-3b99-c455861c885c,16.6,Low,0.322,repeated_issue,Repeated issue at this location
d87fb98a-2c29-3aa7-b73f-6e66c6816daa,16.6,Low,0.177,repeated_issue,Repeated issue at this location
252031ca-0ef5-8c6b-d2ff-1a00ca847936,16.6,Low,0.322,repeated_issue,Repeated issue at this location
45bc3de8-d595-eb4e-1cbd-037ad2fb587f,16.6,Low,0.322,repeated_issue,Repeated issue at this location
710e45cb-8cc5-3423-494f-45d44e23a495,16.6,Low,0.177,repeated_issue,Repeated issue at this location
ed012943-19b6-b729-4180-d633c01ca969,16.6,Low,0.322,repeated_issue,Repeated issue at this location
4026b298-7f62-e4e3-37ad-3520e342d500,16.6,Low,0.322,repeated_issue,Repeated issue at this location
6e0ed47c-6053-4a00-c050-db6f98c3d292,16.6,Low,0.322,repeated_issue,Repeated issue at this location
5a2444ea-07e6-ed92-4e88-8ce8c301eabb,16.6,Low,0.322,repeated_issue,Repeated issue at this location
d30b22b5-0ac7-75a6-e420-6b0a5b9f5fcd,16.6,Low,0.322,repeated_issue,Repeated issue at this location
c757d6be-997f-f232-b648-4a9b0ba03a7c,16.6,Low,0.322,repeated_issue,Repeated issue at this location
e81e2e0c-2011-bd98-1c48-b355cc939fd1,16.6,Low,0.322,repeated_issue,Repeated issue at this location
8940a72b-e97b-c430-fe80-dd5f703d2b2c,16.6,Low,0.322,repeated_issue,Repeated issue at this location
c213fe10-5678-4492-a4c9-be13015463c6,16.3,Low,0.306,repeated_issue,Repeated issue at this location
e71f6cdc-2ec5-44e4-bed4-87a615cec1e9,16.3,Low,0.306,repeated_issue,Repeated issue at this location
ef1e06ce-5ac7-4ad8-a668-f0ebffab0a86,16.3,Low,0.989,,
b518acf6-04cd-4e30-90bb-ae78d57b50a0,16.3,Low,0.462,repeated_issue,Repeated issue at this location
a038450b-915e-4336-ab94-04b54c883858,16.3,Low,0.461,repeated_issue,Repeated issue at this location
e7593d52-e92f-42a7-99c4-947533f6baeb,16.2,Low,0.447,repeated_issue,Repeated issue at this location
3d26fc71-98fb-4052-a26c-40e7b044d63b,16.2,Low,0.984,,
084a0c36-2582-40e3-8475-6aba20bc16fc,16.2,Low,0.981,,
ca95c03f-1dae-5565-d8ef-6fd6180b77ce,16.1,Low,0.292,repeated_issue,Repeated issue at this location
cd9d1309-4a43-4af2-85c7-a8f6aa98cc45,16.1,Low,0.976,,
84508b32-6d5e-64fe-b469-9bdf32f62409,16.1,Low,0.292,repeated_issue,Repeated issue at this location
5c0cde5c-e20b-40e4-8cb8-3d20e69f2841,16.1,Low,0.973,,
d536308a-d7cc-4c83-a9d6-e86527a6682e,16.1,Low,0.292,repeated_issue,Repeated issue at this location
bdf35e69-d40f-6c19-56d0-04ddde233c19,16.1,Low,0.292,repeated_issue,Repeated issue at this location
4d5a5dd0-3caf-e73c-3a12-2397611a6c6e,16.1,Low,0.292,repeated_issue,Repeated issue at this location
4c4f2a1e-7fa7-ea18-0f2d-add3bb9fccac,16.1,Low,0.292,repeated_issue,Repeated issue at this location
a83295bf-61fa-e0b1-ea7c-e02e56fa6d9b,16.1,Low,0.292,repeated_issue,Repeated issue at this location
00aef037-ca9a-488a-86a1-c7605be66701,16.1,Low,0.292,repeated_issue,Repeated issue at this location
992714f0-c404-f19c-c055-3df3913fe345,16.1,Low,0.292,repeated_issue,Repeated issue at this location
1c437840-4910-cc17-b362-8b03ad9d3196,16.1,Low,0.292,repeated_issue,Repeated issue at this location
feabad01-7299-601b-b0da-efa518fe2dd3,16.1,Low,0.292,repeated_issue,Repeated issue at this location
6f8c20ff-35c0-c965-ce46-52a00b5644ca,16.1,Low,0.292,repeated_issue,Repeated issue at this location
9a513701-4c62-424e-9aa7-c38eff6c017b,16.1,Low,0.292,repeated_issue,Repeated issue at this location
89cf9415-cb4b-a9d1-bb61-ecb5e2aaa387,16.1,Low,0.292,repeated_issue,Repeated issue at this location
0df78abe-895d-6b2d-2c0e-d08c2cc09528,16.1,Low,0.292,repeated_issue,Repeated issue at this location
4d3d7725-09ab-e4fa-d5ae-3ec2f9008155,16.1,Low,0.292,repeated_issue,Repeated issue at this location
3ed32b48-c463-50fb-814c-3de0afc29a2e,16.1,Low,0.292,repeated_issue,Repeated issue at this location
554ce09f-109a-ffdd-cdb7-69fa72f2f483,16.1,Low,0.292,repeated_issue,Repeated issue at this location
06424d86-1df8-0db3-8464-939cc3dfdb1c,16.1,Low,0.292,repeated_issue,Repeated issue at this location
fb1f6a8e-4b6d-2eb3-ed71-10704003ca93,16.1,Low,0.292,repeated_issue,Repeated issue at this location
392a0c6e-211c-42ad-e5fa-a33537d5df26,16.1,Low,0.292,repeated_issue,Repeated issue at this location
fe8f1d7d-eb10-411e-9658-5287792fd4fe,16.0,Low,0.968,,
3e24dc37-f8e6-4813-8301-873c8f0cba33,16.0,Low,0.97,,
513b0a80-8b3f-6e60-d948-878480a5051a,15.8,Low,0.521,,
7a84dc8b-7e56-4002-b996-5d8ebf44054f,15.8,Low,0.955,,
99777063-a06d-ca59-ae18-c19e61fd5219,15.8,Low,0.521,,
72f6c638-6f52-cada-9b0e-04aef9433883,15.8,Low,0.149,repeated_issue,Repeated issue at this location
e9700c8e-553c-4ec3-0fee-24bcd992e599,15.7,Low,0.272,repeated_issue,Repeated issue at this location
c54e7167-c417-43db-6d97-e6f62797743d,15.7,Low,0.272,repeated_issue,Repeated issue at this location
2174b8b1-3e92-f759-bd00-afaa660091bd,15.7,Low,0.272,repeated_issue,Repeated issue at this location
d3d079a0-12a0-14db-7072-c46c8321953d,15.7,Low,0.272,repeated_issue,Repeated issue at this location
39303148-fb33-05ae-a87c-0e4f44503f2e,15.7,Low,0.272,repeated_issue,Repeated issue at this location
34da8673-bdcf-9b98-1ca2-9f2896b7f74f,15.7,Low,0.272,repeated_issue,Repeated issue at this location
63f97aaf-b20e-8b0a-5d96-7a6350f33a27,15.7,Low,0.272,repeated_issue,Repeated issue at this location
a6ee1147-a3cb-5e19-004b-15055ccb08ce,15.7,Low,0.272,repeated_issue,Repeated issue at this location
f8644a82-b623-fa56-b619-4fc6e2ac5a1c,15.7,Low,0.272,repeated_issue,Repeated issue at this location
cc7736c0-bc35-388d-a03b-af0e444a9570,15.7,Low,0.272,repeated_issue,Repeated issue at this location
067a756e-c2f3-dc7c-4197-e6492313dcd8,15.7,Low,0.272,repeated_issue,Repeated issue at this location
525c5c90-12dd-3ba9-ab53-cf84e532bec4,15.7,Low,0.272,repeated_issue,Repeated issue at this location
dee0cae2-cd15-c3db-131c-74eb0aaa95da,15.7,Low,0.272,repeated_issue,Repeated issue at this location
89e3ef14-fc95-bf03-5a85-798e197ed316,15.7,Low,0.272,repeated_issue,Repeated issue at this location
430d8e3d-cd0e-e4c7-650d-b4030914b6de,15.7,Low,0.272,repeated_issue,Repeated issue at this location
06b68349-389b-2128-2c42-ccd288dc9c55,15.7,Low,0.272,repeated_issue,Repeated issue at this location
f3c02af0-eb73-f73d-2fea-bfe940813ecb,15.7,Low,0.272,repeated_issue,Repeated issue at this location
10c1b27a-bfc6-9920-7298-f5e427cb51e0,15.7,Low,0.272,repeated_issue,Repeated issue at this location
d0bb547e-b1b5-627c-5559-53e6b377e3e4,15.7,Low,0.272,repeated_issue,Repeated issue at this location
ac597c1a-68f7-49a5-8760-11224712adb6,15.7,Low,0.95,,
45c8c911-2871-0e47-599e-c0d08ebbd28c,15.7,Low,0.272,repeated_issue,Repeated issue at this location
74a97d36-3046-4f66-924e-bbb4af23bdb6,15.6,Low,0.943,,
328c45b0-3fca-4e12-a210-b04df5c758e4,15.6,Low,0.945,,
c1a019ae-9535-418f-a544-5a76ab8b9f50,15.6,Low,0.943,,
154c14c7-590e-44b2-bae9-8cc1ec79bdac,15.5,Low,0.939,,
f3f9fb0f-bafa-4449-b1cc-708f927d4d18,15.5,Low,0.939,,
de899f7a-76a9-4f06-bf71-892c57ca7b22,15.5,Low,0.941,,
b9bd090d-cea5-4596-96a5-86bfeb94b132,15.5,Low,0.938,,
6689d353-c81c-120f-019c-b088c521dafb,15.4,Low,0.25,repeated_issue,Repeated issue at this location
b0f62c52-692f-b276-0bbd-50005572c3ef,15.4,Low,0.25,repeated_issue,Repeated issue at this location
b87825e2-0121-09f6-274d-8d5148be80f7,15.4,Low,0.25,repeated_issue,Repeated issue at this location
c7fbe84d-8e28-db31-8a39-da887d69982c,15.4,Low,0.25,repeated_issue,Repeated issue at this location
c817bd3e-161f-a005-b447-e0679be1418c,15.4,Low,0.25,repeated_issue,Repeated issue at this location
b3e1c5b7-dadf-5ebd-3b5e-8e9da2466dc7,15.4,Low,0.25,repeated_issue,Repeated issue at this location
610c6ef8-9e8e-ad7d-53c5-259a0e43c9cb,15.4,Low,0.25,repeated_issue,Repeated issue at this location
760c7838-d6cc-4adc-250b-62e58c4d778b,15.4,Low,0.25,repeated_issue,Repeated issue at this location
6071c6e8-f56c-00d1-94a1-f3a3de65dce0,15.4,Low,0.25,repeated_issue,Repeated issue at this location
be11261f-5493-9e7c-0155-16852657b8b9,15.4,Low,0.25,repeated_issue,Repeated issue at this location
2219302c-fd07-0f43-2d78-9271b8c38dae,15.4,Low,0.25,repeated_issue,Repeated issue at this location
38bca02b-7f1a-39a5-a2f8-619a1d6258e9,15.4,Low,0.25,repeated_issue,Repeated issue at this location
b4b7dc1d-1b9a-63b3-30cb-7aa3d300777f,15.4,Low,0.25,repeated_issue,Repeated issue at this location
6d63af98-5c89-9093-a7b6-d3cfe37dc9c7,15.4,Low,0.25,repeated_issue,Repeated issue at this location
27802b90-02f6-1a32-622f-cecb85f530af,15.4,Low,0.25,repeated_issue,Repeated issue at this location
8a25d154-e210-da76-4518-9865e5e371aa,15.4,Low,0.25,repeated_issue,Repeated issue at this location
cc629fcc-fb15-5872-b444-904e2646d3f3,15.4,Low,0.25,repeated_issue,Repeated issue at this location
e80fac36-7f85-ed6e-9b77-6ebc94fbad08,15.4,Low,0.25,repeated_issue,Repeated issue at this location
6f80f35f-b19a-21b3-8506-ce7c8bc05b65,15.4,Low,0.25,repeated_issue,Repeated issue at this location
3e853e5e-a856-aa19-34e3-dcb41b13f242,15.4,Low,0.25,repeated_issue,Repeated issue at this location
d081735b-45d5-6930-7ecc-9ba290d94909,15.4,Low,0.25,repeated_issue,Repeated issue at this location
63b7cc7b-7577-a332-84d8-3363422b089a,15.4,Low,0.25,repeated_issue,Repeated issue at this location
482b850c-7344-192d-6f61-7c2f30322ece,15.4,Low,0.25,repeated_issue,Repeated issue at this location
f4307019-60f3-9ada-2acd-8969db2d48ae,15.4,Low,0.25,repeated_issue,Repeated issue at this location
5f9e416d-811a-4ecf-1b31-737be7ceb3a4,15.4,Low,0.25,repeated_issue,Repeated issue at this location
09781585-3e29-b7f6-d8df-192b30112013,15.4,Low,0.25,repeated_issue,Repeated issue at this location
a92341f2-7949-9d9a-059c-7ec91da5f73f,15.4,Low,0.25,repeated_issue,Repeated issue at this location
e2680a24-cf4d-bfe8-610c-72cf8f84dbc5,15.4,Low,0.25,repeated_issue,Repeated issue at this location
0c36c099-242f-4649-b3a0-3a16774d674f,15.3,Low,0.929,,
2d713c73-7e76-4895-a544-5c78e46173fb,15.3,Low,0.926,,
846c9340-23b3-47a4-8a54-5953b41f2f7a,15.3,Low,0.93,,
3f4b31f7-20c0-4b8d-a196-07787b68fbfc,15.2,Low,0.924,,
f066b048-d1c1-461f-9f98-1db50a26d591,15.2,Low,0.92,,
062e0c15-1356-1a98-1fe6-dc0c4124900e,15.1,Low,0.918,,
409160f3-8c48-9b1d-923f-ea28f3d96126,15.1,Low,0.916,,
f35dc870-caea-dd38-9828-fb058532796a,15.1,Low,0.916,,
861f306f-1a6c-7c5a-06e9-08a42702b082,15.1,Low,0.918,,
4f685155-35d5-d247-2e3f-2f08f71e94a0,15.0,Low,0.225,repeated_issue,Repeated issue at this location
aaf86792-b98d-1597-72ca-01e51d266008,15.0,Low,0.225,repeated_issue,Repeated issue at this location
3abe357b-e656-064e-0536-bb86c08c657b,15.0,Low,0.225,repeated_issue,Repeated issue at this location
a6ec090b-d381-1f63-6f28-1bb81b6d0ec5,15.0,Low,0.225,repeated_issue,Repeated issue at this location
6ad64ebc-fb2d-1b48-26e8-7981913864c5,15.0,Low,0.225,repeated_issue,Repeated issue at this location
7c1aeccd-02d9-02b2-5f80-e0a8c995bbb4,15.0,Low,0.225,repeated_issue,Repeated issue at this location
6fa48ee2-ff5f-07e0-3dbc-f066854a6260,15.0,Low,0.225,repeated_issue,Repeated issue at this location
cca7e70a-48a3-002d-0e3f-d90608447fd9,15.0,Low,0.225,repeated_issue,Repeated issue at this location
e850b127-0860-cf3a-f986-b59dcb42fb37,15.0,Low,0.225,repeated_issue,Repeated issue at this location
75ff20a3-da1c-37f4-53e2-60d3fcaacc1a,15.0,Low,0.225,repeated_issue,Repeated issue at this location
c50579e1-6a2e-452e-a149-b4be524cb522,15.0,Low,0.909,,
788837e8-e58b-c0e7-3452-69b046dea975,15.0,Low,0.225,repeated_issue,Repeated issue at this location
8a802dd0-9027-63e1-ab3b-e98b9efd86b3,15.0,Low,0.225,repeated_issue,Repeated issue at this location
e4a24fa5-dd00-43f6-b93d-0f314865648a,15.0,Low,0.339,repeated_issue,Repeated issue at this location
480e1668-6e43-9dc4-959d-3963c3e3241d,15.0,Low,0.225,repeated_issue,Repeated issue at this location
a330ffc8-03fa-ec7c-b8c6-1afe0828d04b,15.0,Low,0.225,repeated_issue,Repeated issue at this location
bbd0d8a1-1699-e9ea-a6e1-beaeec60ee1a,15.0,Low,0.225,repeated_issue,Repeated issue at this location
e02ffcaf-5ebc-8c38-d6f8-b784d77ec015,15.0,Low,0.225,repeated_issue,Repeated issue at this location
1edfb329-5f3a-1274-ed2d-d13041a43352,15.0,Low,0.225,repeated_issue,Repeated issue at this location
f528254a-4243-9753-30de-8c8477c18006,15.0,Low,0.225,repeated_issue,Repeated issue at this location
7f70738b-24fd-3b01-e161-6ef52deb0381,15.0,Low,0.225,repeated_issue,Repeated issue at this location
2cea25f0-3677-3f84-58bd-03342209e0c5,15.0,Low,0.225,repeated_issue,Repeated issue at this location
cc255e0c-64bf-46b2-bb50-08ab25d1c967,15.0,Low,0.912,,
b63d6c63-ac9e-04e3-8068-387d8a2604ac,15.0,Low,0.225,repeated_issue,Repeated issue at this location
47460e2a-6de5-9f3c-e85d-26a87e88b9f9,15.0,Low,0.225,repeated_issue,Repeated issue at this location
0572540d-7d3d-cd44-9ef0-84a477a4859b,15.0,Low,0.225,repeated_issue,Repeated issue at this location
13ee6ea9-d5b3-fd62-c035-e9bb1d8e7fe6,15.0,Low,0.225,repeated_issue,Repeated issue at this location
5c70d500-7b97-fbbf-eb5e-989147ffad01,14.9,Low,0.12,repeated_issue,Repeated issue at this location
8ff9e815-22fc-4901-8096-cd2d0ae81176,14.9,Low,0.067,repeated_issue,Repeated issue at this location
b3826991-f8ec-6f00-00dd-fe4a11f6f050,14.9,Low,0.12,repeated_issue,Repeated issue at this location
fa75f127-bf00-d23b-5866-729079c50097,14.9,Low,0.12,repeated_issue,Repeated issue at this location
9c6e430f-4c40-78a6-78d8-801dc576521c,14.7,Low,0.487,,
6dd43e52-c5a9-77f4-c3f8-e4017d761789,14.7,Low,0.89,,
a6d9a817-9434-9ab9-78b4-9738e6e4a9f0,14.7,Low,0.487,,
ce0beafc-5f92-1f89-2d9c-c3b6c75f93ea,14.6,Low,0.202,repeated_issue,Repeated issue at this location
b1a7a150-9173-13da-7bc8-7d3dc0c61f8f,14.6,Low,0.202,repeated_issue,Repeated issue at this location
ea45107c-8117-e94f-238f-5a2a66b9f1ee,14.6,Low,0.202,repeated_issue,Repeated issue at this location
7d53352f-075e-2c36-a351-a7d8062b78bd,14.6,Low,0.202,repeated_issue,Repeated issue at this location
f2b54f8b-c76d-7368-a9f5-1819d1b2525d,14.6,Low,0.202,repeated_issue,Repeated issue at this location
1b25c9db-34f6-afc3-6665-ddafb484f8ef,14.6,Low,0.202,repeated_issue,Repeated issue at this location
6ce14ba3-0273-dec5-c6e8-ce50b7f82458,14.6,Low,0.202,repeated_issue,Repeated issue at this location
f878ae6d-c005-a23a-3984-6e38e2d10ed7,14.6,Low,0.202,repeated_issue,Repeated issue at this location
b76396af-a727-9d31-c000-1a46427976f9,14.6,Low,0.202,repeated_issue,Repeated issue at this location
f8afd35a-1ac4-d36b-eba9-ab802a840469,14.6,Low,0.202,repeated_issue,Repeated issue at this location
69c81b2b-edb9-f6b2-751a-223d282840df,14.6,Low,0.202,repeated_issue,Repeated issue at this location
20dd9eba-2697-f9a5-66fe-67bc7809db5a,14.6,Low,0.202,repeated_issue,Repeated issue at this location
bb4f516b-2c26-4e0d-c9bd-c532b30cffe5,14.6,Low,0.202,repeated_issue,Repeated issue at this location
3e94b85f-789e-6568-b2fa-09c6b9f029fc,14.6,Low,0.202,repeated_issue,Repeated issue at this location
2aaa84fc-cda7-95e1-9e7a-0036868a5b30,14.6,Low,0.202,repeated_issue,Repeated issue at this location
fe24cfe4-0753-749a-0039-82760b6ecc79,14.6,Low,0.202,repeated_issue,Repeated issue at this location
f710248c-036c-4414-8a8b-a05f7158d60b,14.6,Low,0.202,repeated_issue,Repeated issue at this location
75f53352-8d66-6e0b-5432-d0b1f5cdcf5d,14.6,Low,0.202,repeated_issue,Repeated issue at this location
a212b27f-92ed-857a-77b3-a26d9e0f652c,14.6,Low,0.202,repeated_issue,Repeated issue at this location
7381491b-7b44-3ead-7e55-a066248de0a0,14.6,Low,0.202,repeated_issue,Repeated issue at this location
